stream,condition,parity,candidate,mode,expected,completed,r_nrmse,r_coverage95,r_mean_interval_width,clean_EEG_nrmse,clean_EEG_coverage95,clean_EEG_mean_interval_width,clean_HbO_nrmse,clean_HbO_coverage95,clean_HbO_mean_interval_width,clean_HbR_nrmse,clean_HbR_coverage95,clean_HbR_mean_interval_width,mean_log_likelihood
assessment,true_g,0,g0.6_w-0.5,EEG_only,8,7,0.6257479407197076,0.9665178571428571,0.17229754140423403,0.6257479407197076,0.9665178571428571,0.17229754140423403,2.22708116118035,0.7098214285714286,0.1521576589544717,2.1049475962054327,0.7366071428571429,0.0445736909376924,
assessment,true_g,0,g0.6_w-0.5,fNIRS_only,8,8,0.9878166123862705,0.83984375,0.20282826713390523,0.9878166123862705,0.83984375,0.20282826713390523,0.21789163731928957,0.951171875,0.03315269495172235,0.23890768503752832,0.97265625,0.011348357601202381,284.6280217869123
assessment,true_g,1,g0.6_w-0.5,full,8,8,0.7200980045372394,0.88671875,0.15348815975273478,0.7200980045372394,0.88671875,0.15348815975273478,0.17056055737028092,0.853515625,0.030972337075328274,0.20944528160653858,0.830078125,0.010854816595840071,330.07598895883996
assessment,true_g,1,g0.6_w-0.5,EEG_only,8,8,0.6613709507691137,0.94921875,0.17204265811474623,0.6613709507691137,0.94921875,0.17204265811474623,0.8117146137357505,0.859375,0.1483527993545974,0.8682144276728163,0.837890625,0.0449549975442653,47.17598525533222
assessment,true_g,1,g0.6_w-0.5,fNIRS_only,8,8,0.8785772163135284,0.900390625,0.20322810568648686,0.8785772163135284,0.900390625,0.20322810568648686,0.168383939733124,0.904296875,0.033295977574921,0.21054792493055677,0.859375,0.011220417217717176,281.8195053620027
assessment,true_g,0,g0.6_w-0.25,full,8,8,0.7692967176424863,0.8046875,0.147755842867147,0.7692967176424863,0.8046875,0.147755842867147,0.2047819886675995,0.970703125,0.033076848577738925,0.24651037557851094,0.955078125,0.011377930429775942,327.4603651581447
assessment,true_g,0,g0.6_w-0.25,EEG_only,8,7,0.6257479407197077,0.9665178571428571,0.17229754140423387,0.6257479407197077,0.9665178571428571,0.17229754140423387,2.399810795262294,0.6785714285714286,0.1621273089891256,2.3805027148179265,0.6986607142857143,0.04676620100302701,
assessment,true_g,0,g0.6_w-0.25,fNIRS_only,8,8,0.9600538996853,0.814453125,0.18703794879341795,0.9600538996853,0.814453125,0.18703794879341795,0.21942683129102153,0.96484375,0.03502261783753699,0.2408926659281808,0.9765625,0.011630610674584787,283.6426285241506
assessment,true_g,1,g0.6_w-0.25,full,8,8,0.620687786079703,0.9296875,0.14727155470189562,0.620687786079703,0.9296875,0.14727155470189562,0.15547080999958807,0.912109375,0.032470482822614624,0.20146539710912115,0.873046875,0.011110371425233901,332.5460049643955
assessment,true_g,1,g0.6_w-0.25,EEG_only,8,8,0.6613709507691137,0.94921875,0.17204265811474634,0.6613709507691137,0.94921875,0.17204265811474634,0.6656103849086681,0.927734375,0.15756824107901857,0.7188628750039223,0.91796875,0.04655023366284648,47.17598525533222
assessment,true_g,1,g0.6_w-0.25,fNIRS_only,8,8,0.7337245151051603,0.943359375,0.18715277337294983,0.7337245151051603,0.943359375,0.18715277337294983,0.16363360580510758,0.916015625,0.03503999443682854,0.20910737217911501,0.876953125,0.011487660762296266,282.06321029424385
assessment,true_g,0,g0.6_w0,full,8,8,0.8104401721327803,0.767578125,0.14170407110280914,0.8104401721327803,0.767578125,0.14170407110280914,0.21703836836149448,0.97265625,0.03541584134641185,0.2609589208018689,0.9453125,0.011761173143982388,325.10953309916135
assessment,true_g,0,g0.6_w0,EEG_only,8,7,0.6257479407197077,0.9665178571428571,0.17229754140423426,0.6257479407197077,0.9665178571428571,0.17229754140423426,2.582056814140164,0.6517857142857143,0.17603090508425304,2.5510946981988893,0.6629464285714286,0.04980906632872844,
assessment,true_g,0,g0.6_w0,fNIRS_only,8,8,0.970410830117211,0.77734375,0.17320707806591823,0.970410830117211,0.77734375,0.17320707806591823,0.2234006940208775,0.98046875,0.037173420846040625,0.24389774885530063,0.984375,0.011927524528490517,282.25911504556274
assessment,true_g,1,g0.6_w0,full,8,8,0.603616928119788,0.919921875,0.14124268557041575,0.603616928119788,0.919921875,0.14124268557041575,0.15790408211529453,0.91796875,0.03461913899390365,0.20444788167542832,0.87109375,0.011443673216421951,331.82195028978384
assessment,true_g,1,g0.6_w0,EEG_only,8,8,0.6613709507691136,0.94921875,0.172042658114746,0.6613709507691136,0.94921875,0.172042658114746,0.6664839970804235,0.919921875,0.17024374536972314,0.6968936718531213,0.892578125,0.049565590009335594,47.17598525533223
assessment,true_g,1,g0.6_w0,fNIRS_only,8,8,0.7134915312432362,0.92578125,0.17323178930217525,0.7134915312432362,0.92578125,0.17323178930217525,0.1653985538666148,0.90625,0.03712913484868162,0.21145865164370717,0.880859375,0.011779854036664313,281.3931315261763
assessment,true_g,0,g0.6_w0.25,full,8,8,0.8502860313688194,0.7421875,0.13576263024644636,0.8502860313688194,0.7421875,0.13576263024644636,0.23383853647797903,0.97265625,0.0381357159065285,0.2784061866647332,0.93359375,0.012164675460288234,322.1031003474526
assessment,true_g,0,g0.6_w0.25,EEG_only,8,7,0.6257479407197079,0.9665178571428571,0.17229754140423403,0.6257479407197079,0.9665178571428571,0.17229754140423403,2.8169858463235378,0.6272321428571429,0.19028105237618306,2.6704121314533618,0.6919642857142857,0.05315956377707015,
assessment,true_g,0,g0.6_w0.25,fNIRS_only,8,8,0.9952035224865112,0.75390625,0.16090546074742768,0.9952035224865112,0.75390625,0.16090546074742768,0.23154437028222163,0.98828125,0.03959334964296722,0.24867512149931142,0.990234375,0.012230335333891215,280.63436212937097
assessment,true_g,1,g0.6_w0.25,full,8,8,0.6503496341498087,0.875,0.13538894905384016,0.6503496341498087,0.875,0.13538894905384016,0.16856812319403475,0.921875,0.03726674140887321,0.21189686775996822,0.876953125,0.011819305589886663,329.3033024384369
assessment,true_g,1,g0.6_w0.25,EEG_only,8,8,0.6613709507691136,0.94921875,0.172042658114746,0.6613709507691136,0.94921875,0.172042658114746,0.8272697092596775,0.880859375,0.18397807766431762,0.8275192191795524,0.876953125,0.05307477437380239,47.17598525533223
assessment,true_g,1,g0.6_w0.25,fNIRS_only,8,8,0.7541175147479041,0.876953125,0.16090790123290133,0.7541175147479041,0.876953125,0.16090790123290133,0.17245434643692542,0.91015625,0.03951682561693167,0.21628821673976031,0.876953125,0.012080388716536945,280.25259724913496
assessment,true_g,0,g0.6_w0.5,full,8,8,0.8754233316783556,0.720703125,0.12964826783963107,0.8754233316783556,0.720703125,0.12964826783963107,0.24927826109336432,0.9609375,0.0410400260301616,0.2806096527390217,0.921875,0.012493632558429698,319.20302843697334
assessment,true_g,0,g0.6_w0.5,EEG_only,8,7,0.625747940719708,0.9665178571428571,0.17229754140423412,0.625747940719708,0.9665178571428571,0.17229754140423412,3.0351057818619096,0.6138392857142857,0.20266054586837215,2.764389198257169,0.703125,0.05716992536889257,
assessment,true_g,0,g0.6_w0.5,fNIRS_only,8,8,1.0208316991753408,0.712890625,0.1498298722438893,1.0208316991753408,0.712890625,0.1498298722438893,0.24272617586004197,0.990234375,0.042263294927799726,0.2544180589027076,0.98828125,0.012530736120381173,278.883247790499
assessment,true_g,1,g0.6_w0.5,full,8,8,0.718431348760767,0.82421875,0.1296337093654863,0.718431348760767,0.82421875,0.1296337093654863,0.18092763044492122,0.908203125,0.04027894518599212,0.21973385934233344,0.880859375,0.012204705486390867,326.05516701658564
assessment,true_g,1,g0.6_w0.5,EEG_only,8,8,0.6613709507691138,0.94921875,0.17204265811474606,0.6613709507691138,0.94921875,0.17204265811474606,1.0301872806357735,0.8515625,0.19752298716313427,1.0097114111621228,0.869140625,0.056191959172691965,47.17598525533223
assessment,true_g,1,g0.6_w0.5,fNIRS_only,8,8,0.8106986163211016,0.826171875,0.14981398346420194,0.8106986163211016,0.826171875,0.14981398346420194,0.18208404476926027,0.93359375,0.04215828626064354,0.22172442604145612,0.880859375,0.012376288640752667,278.8745896318035
assessment,true_g,0,observation_gain_0.5,full,8,8,0.6499325168850385,0.9140625,0.1566939405791654,0.6499325168850385,0.9140625,0.1566939405791654,0.2305638730544081,0.822265625,0.02551243721421926,0.285255656156855,0.810546875,0.00830085469490725,326.4436535876768
assessment,true_g,0,observation_gain_0.5,EEG_only,8,8,0.5935506156211641,0.966796875,0.17269704061375662,0.5935506156211641,0.966796875,0.17269704061375662,0.6148278226828088,0.71875,0.05195020730312388,0.5853438363009775,0.7265625,0.015795152602782546,45.27192040661222
assessment,true_g,0,observation_gain_0.5,fNIRS_only,8,8,0.9077531195554986,0.896484375,0.21108263352843018,0.9077531195554986,0.896484375,0.21108263352843018,0.22396866100709095,0.873046875,0.029238200714991797,0.27912183880145813,0.828125,0.009008544108591343,281.94317517945046
assessment,true_g,1,observation_gain_0.5,full,8,8,1.165455886125234,0.732421875,0.15698637082588157,1.165455886125234,0.732421875,0.15698637082588157,0.20742880280414397,0.66015625,0.02642513416663499,0.2264569385319908,0.6640625,0.00820198717929384,311.78887403814736
assessment,true_g,1,observation_gain_0.5,EEG_only,8,8,0.6613709507691139,0.94921875,0.17204265811474612,0.6613709507691139,0.94921875,0.17204265811474612,0.8240881308677905,0.375,0.05085264891000655,0.8344147424667406,0.458984375,0.015512019292243811,47.17598525533222
assessment,true_g,1,observation_gain_0.5,fNIRS_only,8,8,1.5491312124262808,0.712890625,0.21172551800996947,1.5491312124262808,0.712890625,0.21172551800996947,0.1823597563058386,0.755859375,0.029439494364106214,0.22071561510177992,0.70703125,0.008822812074397012,277.9915196166811
assessment,true_g,0,observation_gain_0.75,full,8,8,0.5604129628019106,0.94921875,0.15225140873267135,0.5604129628019106,0.94921875,0.15225140873267135,0.1824237254591416,0.955078125,0.029070160317374003,0.24090008539372382,0.90625,0.009749336357141971,334.1950914377293
assessment,true_g,0,observation_gain_0.75,EEG_only,8,8,0.5935506156211641,0.966796875,0.17269704061375662,0.5935506156211641,0.966796875,0.17269704061375662,0.4363306299543754,0.99609375,0.0779253109546858,0.4563281027075029,0.955078125,0.023692728904173815,45.27192040661222
assessment,true_g,0,observation_gain_0.75,fNIRS_only,8,8,0.7364803438760118,0.94921875,0.19841357705003854,0.7364803438760118,0.94921875,0.19841357705003854,0.21318683479509165,0.939453125,0.03220712913589432,0.24964726140566296,0.9140625,0.010324906527359533,284.71892891463034
assessment,true_g,1,observation_gain_0.75,full,8,8,0.7851600638326173,0.84765625,0.1520914271934736,0.7851600638326173,0.84765625,0.1520914271934736,0.15751316142609842,0.830078125,0.029335841062639575,0.19366923727279362,0.83203125,0.009623683082835439,329.22672143890884
assessment,true_g,1,observation_gain_0.75,EEG_only,8,8,0.6613709507691139,0.94921875,0.17204265811474612,0.6613709507691139,0.94921875,0.17204265811474612,0.6530280174717443,0.666015625,0.07627897336500981,0.6524020819381111,0.75,0.023268028938365715,47.17598525533222
assessment,true_g,1,observation_gain_0.75,fNIRS_only,8,8,0.9594373856243684,0.87109375,0.19876066137407794,0.9594373856243684,0.87109375,0.19876066137407794,0.16606736131150865,0.884765625,0.03230118889018233,0.20319259928525385,0.853515625,0.010139396838013404,282.2452339406841
assessment,true_g,0,observation_gain_1.5,full,8,8,0.7433437533155762,0.818359375,0.14610800742034397,0.7433437533155762,0.818359375,0.14610800742034397,0.2105380957883008,0.98046875,0.036573262123917885,0.23170673073203832,0.98046875,0.013537831271645841,327.62525878460804
assessment,true_g,0,observation_gain_1.5,EEG_only,8,8,0.5935506156211641,0.966796875,0.17269704061375662,0.5935506156211641,0.966796875,0.17269704061375662,1.7072648144546447,0.765625,0.1558506219093716,1.6927722322215562,0.80078125,0.04738545780834763,45.27192040661222
assessment,true_g,0,observation_gain_1.5,fNIRS_only,8,8,0.9127728159198067,0.8359375,0.18148406763962432,0.9127728159198067,0.8359375,0.18148406763962432,0.225981496355177,0.978515625,0.038287843979858655,0.22870933687358225,0.9921875,0.013839993757853889,282.8316385496737
assessment,true_g,1,observation_gain_1.5,full,8,8,0.576430100227175,0.943359375,0.14554355397956625,0.576430100227175,0.943359375,0.14554355397956625,0.15463516592352627,0.93359375,0.03600704918703505,0.21058420425658017,0.92578125,0.013448183156345403,332.75888887387896
assessment,true_g,1,observation_gain_1.5,EEG_only,8,8,0.6613709507691139,0.94921875,0.17204265811474612,0.6613709507691139,0.94921875,0.17204265811474612,0.5016379492350607,0.962890625,0.15255794673001963,0.5668382064976727,0.958984375,0.04653605787673143,47.17598525533222
assessment,true_g,1,observation_gain_1.5,fNIRS_only,8,8,0.692939030066603,0.955078125,0.18146840078566095,0.692939030066603,0.955078125,0.18146840078566095,0.1634856301475439,0.919921875,0.0383128946068103,0.21629748856666425,0.935546875,0.01375869539158613,281.6136006167592
assessment,true_g,0,observation_gain_2,full,8,8,0.8283137003598231,0.76953125,0.14377121590368802,0.8283137003598231,0.76953125,0.14377121590368802,0.2311623246640277,0.982421875,0.04025337131142072,0.23826172641429424,0.98828125,0.015597344268902226,322.954948981023
assessment,true_g,0,observation_gain_2,EEG_only,8,8,0.5935506156211641,0.966796875,0.17269704061375662,0.5935506156211641,0.966796875,0.17269704061375662,2.7365262553732204,0.65625,0.2078008292124955,2.7057809063747387,0.69140625,0.06318061041113018,45.27192040661222
assessment,true_g,0,observation_gain_2,fNIRS_only,8,8,0.9937443568088156,0.775390625,0.17555688693784205,0.9937443568088156,0.775390625,0.17555688693784205,0.23597098957222434,0.98828125,0.04137199606491457,0.22809248021221956,0.994140625,0.01581424530893396,280.9515958152937
assessment,true_g,1,observation_gain_2,full,8,8,0.6145454248069662,0.923828125,0.14318108322060724,0.6145454248069662,0.923828125,0.14318108322060724,0.16665842449727852,0.93359375,0.039541056443092304,0.22345933927545183,0.953125,0.015534217001424419,330.2373162998888
assessment,true_g,1,observation_gain_2,EEG_only,8,8,0.6613709507691139,0.94921875,0.17204265811474612,0.6613709507691139,0.94921875,0.17204265811474612,0.8023725159570474,0.931640625,0.2034105956400262,0.8841422611221624,0.91015625,0.062048077168975244,47.17598525533222
assessment,true_g,1,observation_gain_2,fNIRS_only,8,8,0.7259441413964247,0.927734375,0.17555443095876003,0.7259441413964247,0.927734375,0.17555443095876003,0.1700113886255774,0.931640625,0.0414020023085595,0.2247860662504133,0.974609375,0.015763129619370514,280.2364802186644
assessment,true_w,0,baseline,full,8,8,0.6004544677039974,0.935546875,0.1494333576783371,0.6004544677039974,0.935546875,0.1494333576783371,0.2600046996403692,0.935546875,0.03150890978794181,0.25096534939136717,0.958984375,0.010868183700876733,339.2884878811584
assessment,true_w,0,baseline,EEG_only,8,8,0.6639311963439669,0.943359375,0.17233767141265066,0.6639311963439669,0.943359375,0.17233767141265066,0.9482503014161839,0.90625,0.10276970026017554,0.8857332847002487,0.94140625,0.03149685809920176,45.40780106169984
assessment,true_w,0,baseline,fNIRS_only,8,8,0.8250688546651275,0.912109375,0.19123809229842206,0.8250688546651275,0.912109375,0.19123809229842206,0.2669278174142028,0.939453125,0.034155926393443226,0.2623718534190898,0.95703125,0.011303158361258437,291.96975597932425
assessment,true_w,1,baseline,full,8,8,0.5418841658502056,0.931640625,0.1499091416270802,0.5418841658502056,0.931640625,0.1499091416270802,0.16230373270738527,0.919921875,0.03209684668037343,0.21969547128803393,0.9140625,0.010895583934866532,329.4894552684861
assessment,true_w,1,baseline,EEG_only,8,8,0.6217173361647677,0.955078125,0.17240406096644095,0.6217173361647677,0.955078125,0.17240406096644095,0.6573754484468441,0.880859375,0.09986494308563093,0.6989822876141658,0.880859375,0.03011841448746383,46.388074968748626
assessment,true_w,1,baseline,fNIRS_only,8,8,0.7126072198413989,0.951171875,0.19239641470330898,0.7126072198413989,0.951171875,0.19239641470330898,0.1683181048013285,0.9296875,0.035029520325995635,0.22387997691148737,0.92578125,0.011363121559001772,279.830342285784
assessment,true_w,0,g-0.6_w-0.5,full,8,8,0.6631791653993999,0.9375,0.16702507786042342,0.6631791653993999,0.9375,0.16702507786042342,0.26520328625597656,0.873046875,0.027920117485234826,0.25863374859431154,0.951171875,0.010256203399041448,335.8969441618259
assessment,true_w,0,g-0.6_w-0.5,EEG_only,8,8,0.6639311963439669,0.943359375,0.1723376714126506,0.6639311963439669,0.943359375,0.1723376714126506,0.8581279699287458,0.80078125,0.08188685937600648,0.7941357924569106,0.822265625,0.026379683938490828,45.407801061699836
assessment,true_w,0,g-0.6_w-0.5,fNIRS_only,8,8,1.049771119704161,0.908203125,0.25411172585098996,1.049771119704161,0.908203125,0.25411172585098996,0.27687605238292606,0.896484375,0.029564292190703667,0.2685616099496282,0.927734375,0.01058423743072641,290.7704673005102
assessment,true_w,1,g-0.6_w-0.5,full,8,8,0.6729960147841727,0.90625,0.1674280520536251,0.6729960147841727,0.90625,0.1674280520536251,0.31066292087443514,0.642578125,0.029532386070262193,0.3433237686152979,0.72265625,0.010463802919004391,312.4184917893898
assessment,true_w,1,g-0.6_w-0.5,EEG_only,8,8,0.6217173361647677,0.955078125,0.1724040609664409,0.6217173361647677,0.955078125,0.1724040609664409,0.9661679550042728,0.5625,0.08059545038847171,0.9881064483646103,0.626953125,0.02580966059540068,46.388074968748626
assessment,true_w,1,g-0.6_w-0.5,fNIRS_only,8,8,1.278849838521319,0.82421875,0.2564595699095793,1.278849838521319,0.82421875,0.2564595699095793,0.2641188287091374,0.72265625,0.03118585150853668,0.2976504452693989,0.77734375,0.010752534235058314,270.9586079788839
assessment,true_w,0,g-0.6_w-0.25,full,8,8,0.67768443323332,0.93359375,0.16273655085405364,0.67768443323332,0.93359375,0.16273655085405364,0.24879145201672598,0.908203125,0.02843270597070727,0.24539000392932755,0.978515625,0.01034920403873912,336.46582416236106
assessment,true_w,0,g-0.6_w-0.25,EEG_only,8,8,0.6639311963439669,0.943359375,0.1723376714126506,0.6639311963439669,0.943359375,0.1723376714126506,0.8139699295312802,0.7421875,0.07071125491391836,0.7439754863497642,0.798828125,0.022589677533128114,45.407801061699836
assessment,true_w,0,g-0.6_w-0.25,fNIRS_only,8,8,1.0038725792106271,0.91015625,0.2316518639417699,1.0038725792106271,0.91015625,0.2316518639417699,0.26771803731117055,0.904296875,0.03061456813635676,0.26225538730819997,0.943359375,0.010773509662006568,291.7529820461285
assessment,true_w,1,g-0.6_w-0.25,full,8,8,0.709029272745244,0.890625,0.16336585584382568,0.709029272745244,0.890625,0.16336585584382568,0.2760297470733864,0.69921875,0.02984900196741063,0.30992983072745045,0.740234375,0.01051755730099359,316.0923931249511
assessment,true_w,1,g-0.6_w-0.25,EEG_only,8,8,0.6217173361647678,0.955078125,0.1724040609664409,0.6217173361647678,0.955078125,0.1724040609664409,0.8551236248584837,0.572265625,0.0696269193613328,0.8758969962061142,0.634765625,0.02208013547762995,46.38807496874861
assessment,true_w,1,g-0.6_w-0.25,fNIRS_only,8,8,1.1509717571334326,0.83203125,0.23385811550148786,1.1509717571334326,0.83203125,0.23385811550148786,0.22407672842425053,0.81640625,0.03208064721232394,0.26518927127231695,0.8203125,0.010915290497060807,274.00126796142854
assessment,true_w,0,g-0.6_w0,full,8,8,0.701604283548597,0.916015625,0.1577709668937919,0.701604283548597,0.916015625,0.1577709668937919,0.24987170058399616,0.9140625,0.029360624860494712,0.245291436469318,0.984375,0.010488611772017667,336.1944510140811
assessment,true_w,0,g-0.6_w0,EEG_only,8,8,0.6639311963439669,0.943359375,0.1723376714126506,0.6639311963439669,0.943359375,0.1723376714126506,0.861852254119589,0.712890625,0.06652322256547152,0.7718919708103407,0.77734375,0.02096912217174641,45.407801061699836
assessment,true_w,0,g-0.6_w0,fNIRS_only,8,8,1.003635047111826,0.888671875,0.21287312988240747,1.003635047111826,0.888671875,0.21287312988240747,0.26343651666858603,0.92578125,0.031960557929080285,0.2596526361402286,0.955078125,0.010990377752503971,292.1867724898566
assessment,true_w,1,g-0.6_w0,full,8,8,0.7203102165443622,0.869140625,0.15855442802130815,0.7203102165443622,0.869140625,0.15855442802130815,0.23160026880312518,0.79296875,0.03053071768306029,0.27154419845232836,0.78125,0.01061133273514227,320.0700432284099
assessment,true_w,1,g-0.6_w0,EEG_only,8,8,0.6217173361647678,0.955078125,0.17240406096644084,0.6217173361647678,0.955078125,0.17240406096644084,0.7642296150202139,0.611328125,0.06556723308559842,0.7814302104038383,0.681640625,0.020490551715511757,46.388074968748626
assessment,true_w,1,g-0.6_w0,fNIRS_only,8,8,1.026085785391286,0.84375,0.21481950883193116,1.026085785391286,0.84375,0.21481950883193116,0.1899870107931429,0.87890625,0.033222363201548546,0.24078900268351966,0.884765625,0.011103435422588327,276.6976236742039
assessment,true_w,0,g-0.6_w0.25,full,8,8,0.7551630361986885,0.87890625,0.1529881047895908,0.7551630361986885,0.87890625,0.1529881047895908,0.2656494465463443,0.93359375,0.03080587426689445,0.25467120681743605,0.984375,0.010684366163039914,334.3838757423473
assessment,true_w,0,g-0.6_w0.25,EEG_only,8,8,0.6639311963439669,0.943359375,0.1723376714126506,0.6639311963439669,0.943359375,0.1723376714126506,0.9703576762740069,0.703125,0.06647017358252735,0.848886535045337,0.75390625,0.02058885036334867,45.407801061699836
assessment,true_w,0,g-0.6_w0.25,fNIRS_only,8,8,1.0618527711234687,0.828125,0.1974020903354542,1.0618527711234687,0.828125,0.1974020903354542,0.26201741322986005,0.9375,0.03359120088424619,0.259481593492608,0.9609375,0.011229363119470986,292.0509160246655
assessment,true_w,1,g-0.6_w0.25,full,8,8,0.7147617924253842,0.859375,0.1537587694019877,0.7147617924253842,0.859375,0.1537587694019877,0.19511241438539728,0.884765625,0.03166315743843959,0.24267091661058196,0.87109375,0.010763839126542175,322.60052984320953
assessment,true_w,1,g-0.6_w0.25,EEG_only,8,8,0.6217173361647677,0.955078125,0.17240406096644095,0.6217173361647677,0.955078125,0.17240406096644095,0.7142365006685572,0.630859375,0.06561135640565816,0.7278883139380453,0.703125,0.02013619312470704,46.38807496874861
assessment,true_w,1,g-0.6_w0.25,fNIRS_only,8,8,0.9488853178528822,0.849609375,0.19918703033161506,0.9488853178528822,0.849609375,0.19918703033161506,0.171646676801533,0.91796875,0.0346997274917899,0.22828949961312997,0.92578125,0.01132420303054616,278.31937954609316
assessment,true_w,0,g-0.6_w0.5,full,8,8,0.8346531604441759,0.82421875,0.14875976098239407,0.8346531604441759,0.82421875,0.14875976098239407,0.28888083791443436,0.9296875,0.03269976609942706,0.26724046379531935,0.9765625,0.010924965280837709,331.43962609943924
assessment,true_w,0,g-0.6_w0.5,EEG_only,8,8,0.663931196343967,0.943359375,0.1723376714126506,0.663931196343967,0.943359375,0.1723376714126506,1.0999723999764088,0.708984375,0.06830025861297559,0.9379168689359512,0.751953125,0.020735369684864106,45.40780106169984
assessment,true_w,0,g-0.6_w0.5,fNIRS_only,8,8,1.1440883833508597,0.775390625,0.18471664759210907,1.1440883833508597,0.775390625,0.18471664759210907,0.2635287160199469,0.943359375,0.035458553600898356,0.26113089358584946,0.96875,0.011478080042228177,291.5129318570955
assessment,true_w,1,g-0.6_w0.5,full,8,8,0.7332867335169342,0.857421875,0.14944263854512635,0.7332867335169342,0.857421875,0.14944263854512635,0.1845381050069791,0.91796875,0.03327642360416995,0.23116183697376486,0.900390625,0.010975641517693858,322.53659692062126
assessment,true_w,1,g-0.6_w0.5,EEG_only,8,8,0.6217173361647678,0.955078125,0.17240406096644087,0.6217173361647678,0.955078125,0.17240406096644087,0.7111074088457121,0.658203125,0.06750804415828501,0.7193846664345402,0.7109375,0.020311724577049994,46.388074968748626
assessment,true_w,1,g-0.6_w0.5,fNIRS_only,8,8,0.9518663164349966,0.841796875,0.18641576084153144,0.9518663164349966,0.841796875,0.18641576084153144,0.1650895409648117,0.943359375,0.036477170147241986,0.22295602378150792,0.927734375,0.011563398258049033,278.88375257358643
assessment,true_w,0,g-0.3_w-0.5,full,8,8,0.6328955184336564,0.951171875,0.1643191006404265,0.6328955184336564,0.951171875,0.1643191006404265,0.2555790597599405,0.896484375,0.028163654909055674,0.24814642298763132,0.96484375,0.010309824824272217,338.37819412876667
assessment,true_w,0,g-0.3_w-0.5,EEG_only,8,8,0.6639311963439669,0.943359375,0.1723376714126506,0.6639311963439669,0.943359375,0.1723376714126506,0.7634995799292269,0.888671875,0.08977034768748021,0.71788516843735,0.92578125,0.02866690738425206,45.40780106169983
assessment,true_w,0,g-0.3_w-0.5,fNIRS_only,8,8,0.9032380190976284,0.9296875,0.23954755180798115,0.9032380190976284,0.9296875,0.23954755180798115,0.27203074955979556,0.900390625,0.03018879664521408,0.26370899828046834,0.931640625,0.010690106989109351,291.79734432697666
assessment,true_w,1,g-0.3_w-0.5,full,8,8,0.6765751699797604,0.904296875,0.1648316878595374,0.6765751699797604,0.904296875,0.1648316878595374,0.2878597017722059,0.662109375,0.029779380400859996,0.32392217886672914,0.744140625,0.010511665431358235,315.9625870477237
assessment,true_w,1,g-0.3_w-0.5,EEG_only,8,8,0.6217173361647677,0.955078125,0.17240406096644087,0.6217173361647677,0.955078125,0.17240406096644087,0.9060699096157023,0.642578125,0.08783504968474273,0.9378528800950976,0.6953125,0.02784009735410973,46.388074968748626
assessment,true_w,1,g-0.3_w-0.5,fNIRS_only,8,8,1.1568865605585827,0.833984375,0.24139055253625052,1.1568865605585827,0.833984375,0.24139055253625052,0.23806842898057765,0.79296875,0.031624878144502204,0.2769467927408349,0.80078125,0.010826899553638853,273.6086152037391
assessment,true_w,0,g-0.3_w-0.25,full,8,8,0.6129645844919542,0.951171875,0.15909968721373555,0.6129645844919542,0.951171875,0.15909968721373555,0.24337230669434748,0.923828125,0.028955790738121295,0.24015414114698572,0.982421875,0.010456927720792545,339.4584826584209
assessment,true_w,0,g-0.3_w-0.25,EEG_only,8,8,0.6639311963439669,0.943359375,0.1723376714126506,0.6639311963439669,0.943359375,0.1723376714126506,0.7497365891206161,0.884765625,0.08223764261514785,0.6994069952470174,0.921875,0.02596236174788416,45.40780106169984
assessment,true_w,0,g-0.3_w-0.25,fNIRS_only,8,8,0.8436362224778293,0.935546875,0.21884212218580162,0.8436362224778293,0.935546875,0.21884212218580162,0.2666998405523555,0.9140625,0.03143884660224433,0.26076185956801506,0.947265625,0.010902561558213002,292.4274223080208
assessment,true_w,1,g-0.3_w-0.25,full,8,8,0.6570139335903192,0.89453125,0.1597673267164468,0.6570139335903192,0.89453125,0.1597673267164468,0.24050092434616394,0.76953125,0.030267305716973322,0.2812685395102037,0.78125,0.01059934089108971,321.5907579717484
assessment,true_w,1,g-0.3_w-0.25,EEG_only,8,8,0.6217173361647677,0.955078125,0.1724040609664409,0.6217173361647677,0.955078125,0.1724040609664409,0.7649567171035437,0.677734375,0.08046394108386182,0.7968690283872574,0.74609375,0.025156566112791847,46.38807496874862
assessment,true_w,1,g-0.3_w-0.25,fNIRS_only,8,8,0.9696835618332341,0.857421875,0.22046421486994705,0.9696835618332341,0.857421875,0.22046421486994705,0.19975310967067034,0.85546875,0.03266847686189574,0.2473242934924637,0.875,0.011008485054075218,276.61762958771516
assessment,true_w,0,g-0.3_w0,full,8,8,0.6209901593246508,0.939453125,0.15355256484564928,0.6209901593246508,0.939453125,0.15355256484564928,0.24917271963974286,0.9296875,0.030271895806982207,0.24432852299056157,0.974609375,0.010664151607529185,339.01575829841795
assessment,true_w,0,g-0.3_w0,EEG_only,8,8,0.6639311963439669,0.943359375,0.17233767141265058,0.6639311963439669,0.943359375,0.17233767141265058,0.8262557594304436,0.884765625,0.08134790805010969,0.7504482532467229,0.904296875,0.025286302309939314,45.407801061699836
assessment,true_w,0,g-0.3_w0,fNIRS_only,8,8,0.8622943156150124,0.904296875,0.20143851903877674,0.8622943156150124,0.904296875,0.20143851903877674,0.2646448011065432,0.93359375,0.0329940195905732,0.260429957095222,0.953125,0.01114175870161356,292.43058525618414
